,date,time,user,message,Sentiment,Score,hour,month,year
321,2022-01-21,09:56,Dannie3,Guy is dangerous 😂,Negative,-0.4767,9,1,2022
322,2022-01-21,09:57,E I P,In the same city 😂😂,Neutral,0.0,9,1,2022
323,2022-01-21,09:58,Dannie3,Guy beats every badi,Neutral,0.0,9,1,2022
324,2022-01-21,09:58,Sa Ga,"Entebbe only has one woman I know, the rest are from Kampala",Neutral,0.0,9,1,2022
325,2022-01-21,09:58,E I P,<Media omitted>,Neutral,0.0,9,1,2022
326,2022-01-21,09:58,Dannie3,That's why spice is here to spice your sex life,Neutral,0.0,9,1,2022
327,2022-01-21,09:59,E I P,<Media omitted>,Neutral,0.0,9,1,2022
328,2022-01-21,09:59,Sa Ga,<Media omitted>,Neutral,0.0,9,1,2022
329,2022-01-21,10:05,Dannie3,<Media omitted>,Neutral,0.0,10,1,2022
330,2022-01-21,10:13,Sa Ga,Kakusiwa,Neutral,0.0,10,1,2022
331,2022-01-21,10:17,Dannie3,Owaaye  . . . ,Neutral,0.0,10,1,2022
332,2022-01-21,10:29,Sa Ga,"No sir, you need an oris ,",Negative,-0.296,10,1,2022
333,2022-01-21,10:29,Sa Ga,<Media omitted>,Neutral,0.0,10,1,2022
334,2022-01-21,10:29,E I P,<Media omitted>,Neutral,0.0,10,1,2022
335,2022-01-21,10:31,E I P,<Media omitted>,Neutral,0.0,10,1,2022
336,2022-01-21,10:32,N B,<Media omitted>,Neutral,0.0,10,1,2022
337,2022-01-21,10:32,E I P,<Media omitted>,Neutral,0.0,10,1,2022
338,2022-01-21,10:33,N B,<Media omitted>,Neutral,0.0,10,1,2022
339,2022-01-21,10:40,Dannie3,<Media omitted>,Neutral,0.0,10,1,2022
340,2022-01-21,10:41,Dannie3,How do u abandon black smoke operation??,Negative,-0.504,10,1,2022
341,2022-01-21,11:58,Dannie3,<Media omitted>,Neutral,0.0,11,1,2022
342,2022-01-21,11:58,E I P,Hehehe,Neutral,0.0,11,1,2022
343,2022-01-21,11:59,Dannie3,It was because of their nuisance,Neutral,0.0,11,1,2022
344,2022-01-21,12:00,R P,<Media omitted>,Neutral,0.0,12,1,2022
345,2022-01-21,12:06,O A,Pato do u hv food,Neutral,0.0,12,1,2022
346,2022-01-21,12:09,R P,<Media omitted>,Neutral,0.0,12,1,2022
347,2022-01-21,12:17,O A,1st cm home,Neutral,0.0,12,1,2022
348,2022-01-21,12:18,R P,Hihihi,Neutral,0.0,12,1,2022
349,2022-01-21,12:18,R P,It’s done,Neutral,0.0,12,1,2022
350,2022-01-21,12:32,O A,Then get done too,Neutral,0.0,12,1,2022
351,2022-01-21,12:36,R P,<Media omitted>,Neutral,0.0,12,1,2022
352,2022-01-21,13:15,N B,<Media omitted>,Neutral,0.0,13,1,2022
353,2022-01-21,13:16,N B,Filters are bad,Negative,-0.5423,13,1,2022
354,2022-01-21,13:20,Sa Ga,Najjera boys are hard like that,Positive,0.2732,13,1,2022
355,2022-01-21,13:22,E I P,<Media omitted>,Neutral,0.0,13,1,2022
356,2022-01-21,13:26,Sa Ga,Hehe,Neutral,0.0,13,1,2022
357,2022-01-21,14:05,N B,So Danny this is how u feel when Ambro leaves Dorimah to cook for u hehehe,Neutral,0.0,14,1,2022
358,2022-01-21,14:05,N B,Pato / Okia nyash is here cooking 😂😂😂,Neutral,0.0,14,1,2022
359,2022-01-21,14:05,E I P,<Media omitted>,Neutral,0.0,14,1,2022
360,2022-01-21,14:05,N B,Brother Inno ur woman has papers today upto Sunday 😂😂😂😂😂😂😂😂,Neutral,0.0,14,1,2022
361,2022-01-21,14:05,N B,Mbu she was free yesterday,Positive,0.5106,14,1,2022
362,2022-01-21,14:06,N B,Will confirm what time are the papers though,Neutral,0.0,14,1,2022
363,2022-01-21,14:07,O A,<Media omitted>,Neutral,0.0,14,1,2022
364,2022-01-21,14:07,E I P,<Media omitted>,Neutral,0.0,14,1,2022
365,2022-01-21,14:07,N B,<Media omitted>,Neutral,0.0,14,1,2022
366,2022-01-21,14:07,Dannie3,<Media omitted>,Neutral,0.0,14,1,2022
367,2022-01-21,14:07,N B,<Media omitted>,Neutral,0.0,14,1,2022
368,2022-01-21,14:09,E I P,<Media omitted>,Neutral,0.0,14,1,2022
369,2022-01-21,14:12,Sa Ga,<Media omitted>,Neutral,0.0,14,1,2022
370,2022-01-21,14:12,E I P,<Media omitted>,Neutral,0.0,14,1,2022
371,2022-01-21,14:13,N B,Abana balese wano their madam 😂😂😂😂,Neutral,0.0,14,1,2022
372,2022-01-21,14:13,E I P,<Media omitted>,Neutral,0.0,14,1,2022
373,2022-01-21,14:13,Dannie3,Baani abo abagaala okunzita 😂😂,Neutral,0.0,14,1,2022
374,2022-01-21,14:13,E I P,<Media omitted>,Neutral,0.0,14,1,2022
375,2022-01-21,14:14,N B,<Media omitted>,Neutral,0.0,14,1,2022
376,2022-01-21,14:14,N B,<Media omitted>,Neutral,0.0,14,1,2022
377,2022-01-21,14:14,E I P,<Media omitted>,Neutral,0.0,14,1,2022
378,2022-01-21,14:14,N B,<Media omitted>,Neutral,0.0,14,1,2022
379,2022-01-21,14:29,R P,<Media omitted>,Neutral,0.0,14,1,2022
380,2022-01-21,14:30,R P,Chase her. Tell her to go home,Neutral,0.0,14,1,2022
381,2022-01-21,14:31,E I P,<Media omitted>,Neutral,0.0,14,1,2022
382,2022-01-21,14:31,R P,If she delays we put it on,Neutral,0.0,14,1,2022
383,2022-01-21,14:31,R P,<Media omitted>,Neutral,0.0,14,1,2022
384,2022-01-21,14:32,E I P,<Media omitted>,Neutral,0.0,14,1,2022
385,2022-01-21,14:32,R P,<Media omitted>,Neutral,0.0,14,1,2022
386,2022-01-21,14:33,N B,Why don't u call her 😂😂😂😂,Neutral,0.0,14,1,2022
387,2022-01-21,14:33,N B,<Media omitted>,Neutral,0.0,14,1,2022
388,2022-01-21,14:33,N B,Let her finish cooking first 😂😂😂,Neutral,0.0,14,1,2022
389,2022-01-21,14:34,R P,Ok,Positive,0.296,14,1,2022
390,2022-01-21,14:34,E I P,<Media omitted>,Neutral,0.0,14,1,2022
391,2022-01-21,14:34,N B,<Media omitted>,Neutral,0.0,14,1,2022
392,2022-01-21,16:54,N B,<Media omitted>,Neutral,0.0,16,1,2022
393,2022-01-21,16:55,O A,😂😂😂,Neutral,0.0,16,1,2022
394,2022-01-21,16:57,N B,<Media omitted>,Neutral,0.0,16,1,2022
395,2022-01-21,16:57,N B,U really have experience my brother 😂😂😂,Neutral,0.0,16,1,2022
396,2022-01-21,16:57,O A,<Media omitted>,Neutral,0.0,16,1,2022
397,2022-01-21,16:57,E I P,<Media omitted>,Neutral,0.0,16,1,2022
398,2022-01-21,17:00,E I P,Ambro olina emotoka,Neutral,0.0,17,1,2022
399,2022-01-21,17:03,N B,<Media omitted>,Neutral,0.0,17,1,2022
400,2022-01-21,17:04,E I P,Man sirina motoka leero,Neutral,0.0,17,1,2022
401,2022-01-21,17:04,E I P,<Media omitted>,Neutral,0.0,17,1,2022
402,2022-01-21,17:05,O A,Yeah wassup,Positive,0.296,17,1,2022
403,2022-01-21,17:05,O A,Oliwa,Neutral,0.0,17,1,2022
404,2022-01-21,17:05,E I P,Am soon leaving office,Neutral,0.0,17,1,2022
405,2022-01-21,17:05,E I P,Take back this white car home,Neutral,0.0,17,1,2022
406,2022-01-21,17:05,O A,Ndi waka ntinda,Neutral,0.0,17,1,2022
407,2022-01-21,17:06,Dannie3,I wonder,Neutral,0.0,17,1,2022
408,2022-01-21,17:07,E I P,But have to come back to office drop riki home at around 8,Negative,-0.3919,17,1,2022
409,2022-01-21,17:07,Dannie3,Is she still there ??,Neutral,0.0,17,1,2022
410,2022-01-21,17:13,O A,<Media omitted>,Neutral,0.0,17,1,2022
411,2022-01-21,17:21,E I P,Mugenda simbula?,Neutral,0.0,17,1,2022
412,2022-01-21,17:21,Dannie3,<Media omitted>,Neutral,0.0,17,1,2022
413,2022-01-21,17:23,N B,Yap 😂😂😂😂😂😂,Neutral,0.0,17,1,2022
414,2022-01-21,17:24,Dannie3,<Media omitted>,Neutral,0.0,17,1,2022
415,2022-01-21,17:24,N B,<Media omitted>,Neutral,0.0,17,1,2022
416,2022-01-21,17:27,N B,<Media omitted>,Neutral,0.0,17,1,2022
417,2022-01-21,17:27,E I P,🤣🤣🤣🤣🤣,Neutral,0.0,17,1,2022
418,2022-01-21,17:27,E I P,<Media omitted>,Neutral,0.0,17,1,2022
419,2022-01-21,17:29,N B,<Media omitted>,Neutral,0.0,17,1,2022
420,2022-01-21,17:35,O A,Ngenda lya mana,Positive,0.6486,17,1,2022
421,2022-01-21,17:38,N B,<Media omitted>,Neutral,0.0,17,1,2022
422,2022-01-21,17:40,E I P,So i stay home,Neutral,0.0,17,1,2022
423,2022-01-21,18:14,O A,<Media omitted>,Neutral,0.0,18,1,2022
424,2022-01-21,18:16,N B,"Pato you woman has left, mbu u have told her to go home 😂😂😂😂😂😂😂😂😂😂😂",Neutral,0.0,18,1,2022
425,2022-01-21,18:18,O A,<Media omitted>,Neutral,0.0,18,1,2022
426,2022-01-21,18:19,N B,<Media omitted>,Neutral,0.0,18,1,2022
427,2022-01-21,18:21,N B,She didn't even have transport 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️,Neutral,0.0,18,1,2022
428,2022-01-21,18:21,N B,Yet she had left 😂😂😂😂,Neutral,0.0,18,1,2022
429,2022-01-21,18:24,R P,<Media omitted>,Neutral,0.0,18,1,2022
430,2022-01-21,18:25,R P,Oyo muyaye. I gave her tp,Neutral,0.0,18,1,2022
431,2022-01-21,18:25,N B,<Media omitted>,Neutral,0.0,18,1,2022
432,2022-01-21,18:26,N B,Mbu she needed 5k topup. I think she ain't going home 😂😂😂😂😂😂,Neutral,0.0,18,1,2022
433,2022-01-21,18:26,R P,I doubt,Negative,-0.3612,18,1,2022
434,2022-01-21,18:28,Dannie3,<Media omitted>,Neutral,0.0,18,1,2022
435,2022-01-21,18:50,E I P,<Media omitted>,Neutral,0.0,18,1,2022
436,2022-01-21,18:50,O J,<Media omitted>,Neutral,0.0,18,1,2022
437,2022-01-21,18:53,N B,<Media omitted>,Neutral,0.0,18,1,2022
438,2022-01-21,18:54,E I P,So what did our wife prepare sir😂😂,Neutral,0.0,18,1,2022
439,2022-01-21,18:54,N B,U mean Pato's wife 😂😂😂😂,Neutral,0.0,18,1,2022
440,2022-01-21,18:55,N B,The things are here minus the beans that Okia made,Neutral,0.0,18,1,2022
441,2022-01-21,18:55,E I P,Our brother’s wife automatically becomes our wife,Neutral,0.0,18,1,2022
442,2022-01-21,18:55,N B,Naye amugobye anti,Negative,-0.3182,18,1,2022
443,2022-01-21,18:55,N B,😂😂😂😂,Neutral,0.0,18,1,2022
444,2022-01-21,18:55,E I P,<Media omitted>,Neutral,0.0,18,1,2022
445,2022-01-21,19:04,N B,<Media omitted>,Neutral,0.0,19,1,2022
446,2022-01-21,19:11,N B,Asawo 14 pro pro max max on the ones and twos in Kempten lero,Neutral,0.0,19,1,2022
447,2022-01-21,19:43,Sa Ga,😅😅,Neutral,0.0,19,1,2022
448,2022-01-21,20:10,O A,<Media omitted>,Neutral,0.0,20,1,2022
449,2022-01-21,20:42,Dannie3,@256700160901 has ur woman arrived,Neutral,0.0,20,1,2022
450,2022-01-21,20:46,N B,Which one ?,Neutral,0.0,20,1,2022
451,2022-01-21,20:47,O J,<Media omitted>,Neutral,0.0,20,1,2022
452,2022-01-21,20:47,N B,<Media omitted>,Neutral,0.0,20,1,2022
453,2022-01-21,20:48,O A,Oma where are u??,Neutral,0.0,20,1,2022
454,2022-01-21,20:48,Dannie3,From mufere mary,Neutral,0.0,20,1,2022
455,2022-01-21,20:48,Dannie3,Oba laptop 😂😂,Neutral,0.0,20,1,2022
456,2022-01-21,20:48,N B,<Media omitted>,Neutral,0.0,20,1,2022
457,2022-01-21,20:49,N B,Laptops as usual atte kati mwamugobye,Neutral,0.0,20,1,2022
458,2022-01-21,20:49,N B,😂😂😂😂😂,Neutral,0.0,20,1,2022
459,2022-01-21,20:49,Dannie3,Ani eyamugobye,Neutral,0.0,20,1,2022
460,2022-01-21,20:49,N B,Mbu Pato 😂😂😂😂,Neutral,0.0,20,1,2022
461,2022-01-21,20:49,N B,Either it was a laptop already 😂😂😂,Neutral,0.0,20,1,2022
462,2022-01-21,20:50,N B,The phone calls there not shifting 😂😂😂😂,Neutral,0.0,20,1,2022
463,2022-01-21,20:50,O J,<Media omitted>,Neutral,0.0,20,1,2022
464,2022-01-21,20:51,Dannie3,Omuggo,Neutral,0.0,20,1,2022
465,2022-01-21,20:50,N B,<Media omitted>,Neutral,0.0,20,1,2022
466,2022-01-21,20:51,O J,<Media omitted>,Neutral,0.0,20,1,2022
467,2022-01-21,20:51,E I P,<Media omitted>,Neutral,0.0,20,1,2022
468,2022-01-21,20:51,N B,<Media omitted>,Neutral,0.0,20,1,2022
469,2022-01-21,20:51,O A,<Media omitted>,Neutral,0.0,20,1,2022
470,2022-01-21,20:51,O J,<Media omitted>,Neutral,0.0,20,1,2022
471,2022-01-21,20:51,O A,<Media omitted>,Neutral,0.0,20,1,2022
472,2022-01-21,20:52,N B,<Media omitted>,Neutral,0.0,20,1,2022
473,2022-01-21,20:55,O A,<Media omitted>,Neutral,0.0,20,1,2022
474,2022-01-21,20:55,N B,Mbu ur having a sausage feast ?,Neutral,0.0,20,1,2022
475,2022-01-21,20:56,Dannie3,I wonder ,Neutral,0.0,20,1,2022
476,2022-01-21,20:56,O A,How,Neutral,0.0,20,1,2022
477,2022-01-21,20:56,N B,Roja is looking for plot 😂😂😂😂😂😂,Neutral,0.0,20,1,2022
478,2022-01-21,20:57,O A,Tonight is gona be bloody,Negative,-0.4404,20,1,2022
479,2022-01-21,20:57,N B,That horny man 😂😂😂😂,Neutral,0.0,20,1,2022
480,2022-01-21,20:57,N B,Show us,Neutral,0.0,20,1,2022
481,2022-01-21,20:57,N B,Give us reasons sir,Neutral,0.0,20,1,2022
482,2022-01-21,20:57,O J,<Media omitted>,Neutral,0.0,20,1,2022
483,2022-01-21,20:57,Dannie3,Musindikire pin ne location,Neutral,0.0,20,1,2022
484,2022-01-21,20:57,O A,Give me an hour women will be all over us,Neutral,0.0,20,1,2022
485,2022-01-21,20:57,Dannie3,Man is lonely and needs spices,Negative,-0.3612,20,1,2022
486,2022-01-21,20:57,N B,"Ok sir, keep us posted",Positive,0.296,20,1,2022
487,2022-01-21,20:58,N B,<Media omitted>,Neutral,0.0,20,1,2022
488,2022-01-21,23:49,N B,Mbu ki,Neutral,0.0,23,1,2022
489,2022-01-21,23:49,N B,So Ambro have u got the women 😓😓,Neutral,0.0,23,1,2022
490,2022-01-21,23:51,O A,<Media omitted>,Neutral,0.0,23,1,2022
491,2022-01-21,23:51,N B,Ambro,Neutral,0.0,23,1,2022
492,2022-01-21,23:52,O A,Yo wassup,Neutral,0.0,23,1,2022
493,2022-01-21,23:52,Dannie3,😂😂😂,Neutral,0.0,23,1,2022
494,2022-01-21,23:52,Dannie3,Omuggo,Neutral,0.0,23,1,2022
495,2022-01-21,23:52,N B,Where are the women 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️,Neutral,0.0,23,1,2022
496,2022-01-21,23:52,N B,<Media omitted>,Neutral,0.0,23,1,2022
497,2022-01-21,23:52,Dannie3,We are the one's with the women,Neutral,0.0,23,1,2022
498,2022-01-21,23:53,N B,Where ?,Neutral,0.0,23,1,2022
499,2022-01-21,23:53,N B,Laptops everywhere 😂😂😂,Neutral,0.0,23,1,2022
500,2022-01-21,23:53,N B,My lord I wonder 🤔,Neutral,0.0,23,1,2022
501,2022-01-22,00:21,E I P,Ambrose,Neutral,0.0,0,1,2022
502,2022-01-22,00:21,E I P,<Media omitted>,Neutral,0.0,0,1,2022
503,2022-01-22,00:22,N B,Ur there on a sausage feast 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️,Neutral,0.0,0,1,2022
504,2022-01-22,00:22,E I P,So today you the one running,Neutral,0.0,0,1,2022
505,2022-01-22,00:22,E I P,<Media omitted>,Neutral,0.0,0,1,2022
506,2022-01-22,01:33,R P,<Media omitted>,Neutral,0.0,1,1,2022
507,2022-01-22,01:34,O J,<Media omitted>,Neutral,0.0,1,1,2022
508,2022-01-22,01:34,O J,Do you guys have women?,Neutral,0.0,1,1,2022
509,2022-01-22,01:35,E I P,<Media omitted>,Neutral,0.0,1,1,2022
510,2022-01-22,01:36,O J,Hehe,Neutral,0.0,1,1,2022
511,2022-01-22,01:36,O J,Send pictures,Neutral,0.0,1,1,2022
512,2022-01-22,01:37,R P,<Media omitted>,Neutral,0.0,1,1,2022
513,2022-01-22,02:55,Dannie3,<Media omitted>,Neutral,0.0,2,1,2022
514,2022-01-22,05:15,Sa Ga,😅😅😅😅😅😅😅 these horny brothers of mine,Neutral,0.0,5,1,2022
515,2022-01-22,08:51,R P,Ur de only horny 1 here,Neutral,0.0,8,1,2022
516,2022-01-22,08:56,Sa Ga,😅😅😅😅😅😅😅😅😅,Neutral,0.0,8,1,2022
517,2022-01-22,08:56,Sa Ga,Pato you are just horny for shisha,Neutral,0.0,8,1,2022
518,2022-01-22,09:00,R P,Hihihihihi,Neutral,0.0,9,1,2022
519,2022-01-22,09:00,R P,Man I’m thinking about resting from alcohol n shisha,Neutral,0.0,9,1,2022
520,2022-01-22,09:12,Sa Ga,You men are each others weaklinks 😅😅😅😅😅 that to be done you must all three of you accept defeat,Negative,-0.1027,9,1,2022
521,2022-01-22,09:13,E I P,I have accepted,Positive,0.2732,9,1,2022
522,2022-01-22,09:13,E I P,Am done,Neutral,0.0,9,1,2022
523,2022-01-22,09:16,Sa Ga,<Media omitted>,Neutral,0.0,9,1,2022
524,2022-01-22,09:17,Dannie3,I am also done. I'm quitting from everything except pussy .. .,Neutral,0.0,9,1,2022
525,2022-01-22,09:26,R P,We have left ambro alone,Negative,-0.25,9,1,2022
526,2022-01-22,09:26,R P,<Media omitted>,Neutral,0.0,9,1,2022
527,2022-01-22,09:28,E I P,Let him take his nile and shisha alone,Negative,-0.25,9,1,2022
528,2022-01-22,09:30,R P,Exactly n no calling us,Negative,-0.296,9,1,2022
529,2022-01-22,09:50,Sa Ga,<Media omitted>,Neutral,0.0,9,1,2022
530,2022-01-22,11:25,N B,Is Ambro up,Neutral,0.0,11,1,2022
531,2022-01-22,11:25,N B,Need a ride 😓😓😓,Neutral,0.0,11,1,2022
532,2022-01-22,11:25,N B,To go pick someone,Neutral,0.0,11,1,2022
533,2022-01-22,11:29,Dannie3,Man is still busy eating,Neutral,0.0,11,1,2022
534,2022-01-22,11:34,N B,They man played me yesterday properly 😂😂😂,Positive,0.34,11,1,2022
535,2022-01-22,11:50,Dannie3,He is hard 😂,Negative,-0.1027,11,1,2022
536,2022-01-22,11:51,Sa Ga,You believe a muteeso??,Neutral,0.0,11,1,2022
537,2022-01-22,11:51,Sa Ga,<Media omitted>,Neutral,0.0,11,1,2022
538,2022-01-22,11:51,N B,"I was being naive indeed, for that I apologize🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️",Negative,-0.2732,11,1,2022
539,2022-01-22,11:51,Sa Ga,It's because of your nuisance,Neutral,0.0,11,1,2022
540,2022-01-22,11:52,N B,<Media omitted>,Neutral,0.0,11,1,2022
541,2022-01-22,11:54,Dannie3,Apology accepted,Positive,0.3182,11,1,2022
542,2022-01-22,11:54,N B,"Oba where is that clip of, and I will never and I will never 😂😂😂",Neutral,0.0,11,1,2022
543,2022-01-22,14:46,R P,<Media omitted>,Neutral,0.0,14,1,2022
544,2022-01-22,15:39,E I P,<Media omitted>,Neutral,0.0,15,1,2022
545,2022-01-22,15:48,E I P,Am carless sir,Neutral,0.0,15,1,2022
546,2022-01-22,15:48,E I P,Time to squeeze lemax,Neutral,0.0,15,1,2022
547,2022-01-22,16:32,R P,Hihihihi,Neutral,0.0,16,1,2022
548,2022-01-22,16:44,Sa Ga,<Media omitted>,Neutral,0.0,16,1,2022
549,2022-01-22,17:11,N B,<Media omitted>,Neutral,0.0,17,1,2022
550,2022-01-22,17:11,N B,I wonder 🤔😂🤔😂,Neutral,0.0,17,1,2022
551,2022-01-22,17:19,N B,GLS has called mbu she is also coming 😂😂😂,Neutral,0.0,17,1,2022
552,2022-01-22,17:51,Dannie3,<Media omitted>,Neutral,0.0,17,1,2022
553,2022-01-22,18:41,Sa Ga,<Media omitted>,Neutral,0.0,18,1,2022
554,2022-01-22,18:41,O A,<Media omitted>,Neutral,0.0,18,1,2022
555,2022-01-22,20:42,R P,<Media omitted>,Neutral,0.0,20,1,2022
556,2022-01-22,20:44,Dannie3,<Media omitted>,Neutral,0.0,20,1,2022
557,2022-01-22,20:45,Sa Ga,<Media omitted>,Neutral,0.0,20,1,2022
558,2022-01-22,20:50,R P,<Media omitted>,Neutral,0.0,20,1,2022
559,2022-01-22,22:10,N B,Gwe Ambro am going offline because of ur nuisance,Negative,-0.128,22,1,2022
560,2022-01-22,22:21,O A,Brother procure two ubers,Neutral,0.0,22,1,2022
561,2022-01-22,22:21,O A,Yusimbude,Neutral,0.0,22,1,2022
562,2022-01-22,22:21,O A,<Media omitted>,Neutral,0.0,22,1,2022
563,2022-01-22,22:21,O A,If i go i wont find my beer,Neutral,0.0,22,1,2022
564,2022-01-22,22:21,Dannie3,<Media omitted>,Neutral,0.0,22,1,2022
565,2022-01-22,23:15,O A,Brian,Neutral,0.0,23,1,2022
566,2022-01-22,23:16,O A,<Media omitted>,Neutral,0.0,23,1,2022
567,2022-01-22,23:16,O A,Band manners,Neutral,0.0,23,1,2022
568,2022-01-22,23:16,R P,It’s the band 4 me,Neutral,0.0,23,1,2022
569,2022-01-22,23:17,O A,Anus,Neutral,0.0,23,1,2022
570,2022-01-22,23:17,O A,I will kill u,Negative,-0.6908,23,1,2022
571,2022-01-22,23:17,R P,It’s ok. We shall all die,Negative,-0.4019,23,1,2022
572,2022-01-22,23:18,O A,I even hate u,Negative,-0.5719,23,1,2022
573,2022-01-22,23:20,E I P,😂😂😂,Neutral,0.0,23,1,2022
574,2022-01-22,23:26,Dannie3,<Media omitted>,Neutral,0.0,23,1,2022
575,2022-01-22,23:28,E I P,🤣🤣🤣🤣,Neutral,0.0,23,1,2022
576,2022-01-22,23:32,R P,Wc is ok,Positive,0.296,23,1,2022
577,2022-01-23,04:52,O A,Osege,Neutral,0.0,4,1,2022
578,2022-01-23,04:52,O A,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,Neutral,0.0,4,1,2022
579,2022-01-23,04:52,E I P,That boy aaah aaah,Neutral,0.0,4,1,2022
580,2022-01-23,04:52,O A,Just gotten the full story🤣🤣🤣🤣🤣,Neutral,0.0,4,1,2022
581,2022-01-23,04:53,O A,My brothers u guys did well for me i love y'all,Positive,0.743,4,1,2022
582,2022-01-23,04:53,O A,😊😊😊😊😊,Neutral,0.0,4,1,2022
583,2022-01-23,04:53,E I P,Wagenze ku lya mana,Positive,0.6486,4,1,2022
584,2022-01-23,04:53,E I P,<Media omitted>,Neutral,0.0,4,1,2022
585,2022-01-23,04:56,O A,Hehe u guys came so fast,Neutral,0.0,4,1,2022
586,2022-01-23,04:56,O A,But atleast,Neutral,0.0,4,1,2022
587,2022-01-23,04:56,O A,I made progress,Positive,0.4215,4,1,2022
588,2022-01-23,04:57,O A,Wen i return hehehe full package,Neutral,0.0,4,1,2022
589,2022-01-23,04:57,O A,<Media omitted>,Neutral,0.0,4,1,2022
590,2022-01-23,04:57,O A,Let me eat pussy now,Neutral,0.0,4,1,2022
591,2022-01-23,06:53,Sa Ga,<Media omitted>,Neutral,0.0,6,1,2022
592,2022-01-23,09:51,E I P,<Media omitted>,Neutral,0.0,9,1,2022
593,2022-01-23,10:47,O A,Mwe,Neutral,0.0,10,1,2022
594,2022-01-23,10:47,O A,Eh my lord,Neutral,0.0,10,1,2022
595,2022-01-23,10:47,Dannie3,<Media omitted>,Neutral,0.0,10,1,2022
596,2022-01-23,10:48,N B,<Media omitted>,Neutral,0.0,10,1,2022
597,2022-01-23,10:54,O A,That pork could work so well ryt now,Positive,0.4101,10,1,2022
598,2022-01-23,10:59,Sa Ga,I agree,Positive,0.3612,10,1,2022
599,2022-01-23,11:00,Sa Ga,What time are we grilling?,Neutral,0.0,11,1,2022
600,2022-01-23,11:04,O A,<Media omitted>,Neutral,0.0,11,1,2022
601,2022-01-23,11:04,O A,Stay in ebbs 1st,Neutral,0.0,11,1,2022
602,2022-01-23,11:04,O A,One more sure then u return,Positive,0.3804,11,1,2022
603,2022-01-23,11:04,E I P,Va ku mana come and play soccer,Positive,0.34,11,1,2022
604,2022-01-23,11:05,O A,<Media omitted>,Neutral,0.0,11,1,2022
605,2022-01-23,11:05,Sa Ga,You will be shocked,Negative,-0.3182,11,1,2022
606,2022-01-23,11:05,Sa Ga,<Media omitted>,Neutral,0.0,11,1,2022
607,2022-01-23,11:05,Sa Ga,Today soccer ndhiyo,Neutral,0.0,11,1,2022
608,2022-01-23,11:06,O A,<Media omitted>,Neutral,0.0,11,1,2022
609,2022-01-23,11:06,Sa Ga,I am already in kla,Neutral,0.0,11,1,2022
610,2022-01-23,11:07,Sa Ga,Getting somethings done for bryo then come to najjera,Neutral,0.0,11,1,2022
611,2022-01-23,11:07,O A,Brother u have work,Neutral,0.0,11,1,2022
612,2022-01-23,11:07,O A,Dont come i am not around,Neutral,0.0,11,1,2022
613,2022-01-23,11:07,O A,<Media omitted>,Neutral,0.0,11,1,2022
614,2022-01-23,11:07,Sa Ga,Hehe where are the keys you man,Neutral,0.0,11,1,2022
615,2022-01-23,11:08,Sa Ga,Yes tomorrow is a Monday for work,Positive,0.4019,11,1,2022
616,2022-01-23,11:08,O A,Forgot them in some girls vagina,Neutral,0.0,11,1,2022
617,2022-01-23,11:08,O A,<Media omitted>,Neutral,0.0,11,1,2022
618,2022-01-23,11:18,E I P,<Media omitted>,Neutral,0.0,11,1,2022
619,2022-01-23,11:18,Sa Ga,Fala,Neutral,0.0,11,1,2022
620,2022-01-23,11:18,Sa Ga,<Media omitted>,Neutral,0.0,11,1,2022
621,2022-01-23,11:19,Sa Ga,@256705248165 tolina kyotugamba sebbo,Neutral,0.0,11,1,2022
